ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
564,measured-agent-decision,1785823381179222,1785823381196935,17713,201,1405725,8400803,1511560,run-root-183246,false,false,true,true,1,0,2,1,1,1,1,
565,measured-agent-decision,1785823381179222,1785823381198144,18922,201,1727074,8839913,1801297,run-root-183349,false,false,true,true,1,0,2,1,0,0,0,
566,measured-agent-decision,1785823381179222,1785823381198246,19024,201,1554568,8667779,1582695,run-root-183291,false,false,true,true,1,0,2,0,0,0,0,
567,measured-agent-decision,1785823381179222,1785823381199579,20357,201,1511297,8612763,1561897,run-root-183285,false,false,true,true,1,0,2,0,0,0,0,
568,measured-agent-decision,1785823381179222,1785823381200917,21695,201,1690215,8764925,1727411,run-root-183337,false,false,true,true,1,0,2,0,0,0,0,
569,measured-agent-decision,1785823381179222,1785823381202047,22825,201,2037423,9077643,2103108,run-root-183431,false,false,true,true,1,0,2,1,0,0,0,
570,measured-agent-decision,1785823381179222,1785823381204485,25263,201,1979156,9052791,2015755,run-root-183419,false,false,true,true,1,0,2,0,0,0,0,
571,measured-agent-decision,1785823381179222,1785823381205828,26606,201,1974713,9016925,2012964,run-root-183409,false,false,true,true,1,0,2,0,0,0,0,
572,measured-agent-decision,1785823381179222,1785823381206966,27744,201,1973623,9015756,1986370,run-root-183410,false,false,true,true,1,0,2,0,0,0,0,
573,measured-agent-decision,1785823381179222,1785823381207198,27976,201,2150435,9128093,2209025,run-root-183469,false,false,true,true,1,0,2,1,0,0,0,
574,measured-agent-decision,1785823381179222,1785823381207688,28466,201,2350184,9225602,2766403,run-root-183533,false,false,true,true,5,4,2,0,0,0,0,
575,measured-agent-decision,1785823381179222,1785823381208086,28864,201,2387266,9270508,2413854,run-root-183551,false,false,true,true,1,0,2,0,0,0,0,
576,measured-agent-decision,1785823381179222,1785823381208432,29210,201,2471748,9400741,2954797,run-root-183574,false,false,true,true,5,4,2,0,0,0,0,
577,measured-agent-decision,1785823381179222,1785823381208513,29291,201,2501909,9416343,2534835,run-root-183583,false,false,true,true,1,0,2,0,0,0,0,
578,measured-agent-decision,1785823381179222,1785823381208896,29674,201,2644876,9600624,2693997,run-root-183634,false,false,true,true,1,0,2,0,0,0,0,
579,measured-agent-decision,1785823381179222,1785823381192435,13213,201,1073969,8085749,1137230,run-root-183163,false,false,true,true,1,0,2,0,0,0,0,
580,measured-agent-decision,1785823381179222,1785823381194163,14941,201,1271471,8240870,1321608,run-root-183201,false,false,true,true,1,0,2,0,0,0,0,
581,measured-agent-decision,1785823381179222,1785823381194423,15201,201,1275149,8244486,1325923,run-root-183205,false,false,true,true,1,0,2,0,0,0,0,
582,measured-agent-decision,1785823381179222,1785823381196043,16821,201,1360545,8348006,1702756,run-root-183236,false,false,true,true,2,1,2,0,0,0,0,
583,measured-agent-decision,1785823381179222,1785823381196316,17094,201,1423974,8419200,1451998,run-root-183249,false,false,true,true,1,0,2,0,0,0,0,
584,measured-agent-decision,1785823381179222,1785823381197581,18359,201,1335241,8312474,1440563,run-root-183226,false,false,true,true,1,0,2,1,0,0,0,
585,measured-agent-decision,1785823381179222,1785823381198923,19701,201,1527787,8628355,1590448,run-root-183288,false,false,true,true,1,0,2,1,1,1,1,
586,measured-agent-decision,1785823381179222,1785823381204862,25640,201,1784046,8926171,1882302,run-root-183372,false,false,true,true,1,0,2,1,1,1,1,
587,measured-agent-decision,1785823381179222,1785823381206167,26945,201,1974630,9050275,2015386,run-root-183421,false,false,true,true,1,0,2,0,0,0,0,
588,measured-agent-decision,1785823381179222,1785823381207048,27826,201,2158267,9129040,2215897,run-root-183472,false,false,true,true,1,0,2,1,0,0,0,
589,measured-agent-decision,1785823381179222,1785823381207264,28042,201,2118687,9110714,2159287,run-root-183465,false,false,true,true,1,0,2,0,0,0,0,
590,measured-agent-decision,1785823381179222,1785823381207397,28175,201,2387960,9271058,2423820,run-root-183546,false,false,true,true,1,0,2,0,0,0,0,
591,measured-agent-decision,1785823381179222,1785823381208073,28851,201,2414921,9283550,2438235,run-root-183552,false,false,true,true,1,0,2,0,0,0,0,
592,measured-agent-decision,1785823381179222,1785823381208143,28921,201,2382224,9270649,2424668,run-root-183541,false,false,true,true,1,0,2,0,0,0,0,
593,measured-agent-decision,1785823381179222,1785823381208204,28982,201,2455041,9328733,2843112,run-root-183571,false,false,true,true,2,1,2,0,0,0,0,
594,measured-agent-decision,1785823381179222,1785823381208503,29281,201,2487679,9407675,2545707,run-root-183578,false,false,true,true,1,0,2,0,0,0,0,
595,measured-agent-decision,1785823381179222,1785823381208577,29355,201,2468455,9400479,2868090,run-root-183575,false,false,true,true,5,4,2,0,0,0,0,
596,measured-agent-decision,1785823381179222,1785823381208642,29420,201,2620305,9586372,2650911,run-root-183626,false,false,true,true,1,0,2,0,0,0,0,
597,measured-agent-decision,1785823381179222,1785823381208963,29741,201,2644478,9588155,2698385,run-root-183629,false,false,true,true,1,0,2,0,0,0,0,
598,measured-agent-decision,1785823381179222,1785823381192778,13556,201,1175899,8203518,1291545,run-root-183179,false,false,true,true,1,0,2,1,0,0,0,
599,measured-agent-decision,1785823381179222,1785823381195925,16703,201,1313743,8283806,1373850,run-root-183225,false,false,true,true,1,0,2,1,0,0,0,
600,measured-agent-decision,1785823381179222,1785823381197215,17993,201,657116,7909420,702164,run-root-183047,true,true,true,true,1,0,2,0,0,0,0,
601,measured-agent-decision,1785823381179222,1785823381198425,19203,201,1657686,8744893,1737259,run-root-183325,false,false,true,true,1,0,2,0,0,0,0,
602,measured-agent-decision,1785823381179222,1785823381198616,19394,201,803500,7970488,831441,run-root-183086,false,false,true,true,1,0,2,0,0,0,0,
