ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
393,measured-agent-decision,1785818988860331,1785818988861403,1072,201,87134,1108308,122567,run-root-114419,false,false,true,true,1,0,2,0,0,0,0,
394,measured-agent-decision,1785818988903809,1785818988905511,1702,201,68330,1087977,123203,run-root-114421,false,false,true,true,1,0,2,1,0,0,0,
395,measured-agent-decision,1785818988947288,1785818988948422,1134,201,72181,1098283,132211,run-root-114422,false,false,true,true,1,0,2,1,0,0,0,
396,measured-agent-decision,1785818988990766,1785818988991490,724,201,57207,1082916,120362,run-root-114423,false,false,true,true,1,0,2,1,0,0,0,
397,measured-agent-decision,1785818989034244,1785818989036103,1859,201,51554,1075314,106751,run-root-114424,false,false,true,true,1,0,2,1,0,0,0,
398,measured-agent-decision,1785818989077722,1785818989078424,702,201,62297,1085307,128646,run-root-114425,false,false,true,true,1,0,2,1,0,0,0,
399,measured-agent-decision,1785818989121201,1785818989122431,1230,201,51409,1079965,101259,run-root-114426,false,false,true,true,1,0,2,1,0,0,0,
400,measured-agent-decision,1785818989164679,1785818989165607,928,201,69907,1134266,124331,run-root-114427,true,true,true,true,1,0,2,1,0,0,0,
401,measured-agent-decision,1785818989208157,1785818989209018,861,201,68465,1138532,146347,run-root-114428,false,false,true,true,1,0,2,1,0,0,0,
402,measured-agent-decision,1785818989251635,1785818989252416,781,201,51510,1115593,104332,run-root-114429,false,false,true,true,1,0,2,1,0,0,0,
403,measured-agent-decision,1785818989295114,1785818989296583,1469,201,56928,124894,106685,run-root-114430,false,false,true,true,1,0,2,1,0,0,0,
404,measured-agent-decision,1785818989338592,1785818989339776,1184,201,81189,1110377,120977,run-root-114431,false,false,true,true,1,0,2,1,0,0,0,
405,measured-agent-decision,1785818989382070,1785818989383515,1445,201,78840,1111209,125773,run-root-114432,false,false,true,true,1,0,2,1,0,0,0,
406,measured-agent-decision,1785818989425548,1785818989426995,1447,201,73983,138008,126898,run-root-114433,false,false,true,true,2,1,2,0,0,0,0,
407,measured-agent-decision,1785818989469027,1785818989470562,1535,201,73645,1108530,151732,run-root-114434,false,false,true,true,2,1,2,0,0,0,0,
408,measured-agent-decision,1785818989512505,1785818989514088,1583,201,78951,1106137,141652,run-root-114435,false,false,true,true,2,1,2,0,0,0,0,
409,measured-agent-decision,1785818989555983,1785818989557451,1468,201,74443,1149404,207237,run-root-114436,false,false,true,true,2,1,2,0,0,0,0,
410,measured-agent-decision,1785818989599462,1785818989601178,1716,201,68109,1136097,177098,run-root-114437,false,false,true,true,2,1,2,0,0,0,0,
411,measured-agent-decision,1785818989642940,1785818989644674,1734,201,67643,1151722,191870,run-root-114438,false,false,true,true,2,1,2,0,0,0,0,
