ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
3392,measured-agent-decision,1785821902078242,1785821902080234,1992,201,2907326,15459148,5147042,run-root-172234,false,false,true,true,5,4,2,0,0,0,0,
3393,measured-agent-decision,1785821902080397,1785821902081145,748,201,5066099,16094704,6218823,run-root-173006,false,false,true,true,1,0,2,0,0,0,0,
3394,measured-agent-decision,1785821902082552,1785821902083704,1152,201,2903820,15455778,5250716,run-root-172236,false,false,true,true,5,4,2,0,0,0,0,
3395,measured-agent-decision,1785821902084707,1785821902086027,1320,201,2901102,15438144,3675229,run-root-172239,false,false,true,true,1,0,2,0,0,0,0,
3396,measured-agent-decision,1785821902086863,1785821902088247,1384,201,2851572,15435358,3739790,run-root-172227,false,false,true,true,2,1,2,0,0,0,0,
3397,measured-agent-decision,1785821902089018,1785821902090404,1386,201,4095100,15779560,5080715,run-root-172671,false,false,true,true,1,0,2,0,0,0,0,
3398,measured-agent-decision,1785821902091173,1785821902092767,1594,201,2849249,15427809,5098369,run-root-172231,false,false,true,true,2,1,2,0,0,0,0,
3399,measured-agent-decision,1785821902093328,1785821902094481,1153,201,2841121,15426114,3779819,run-root-172226,false,false,true,true,2,1,2,0,0,0,0,
3400,measured-agent-decision,1785821902095483,1785821902096861,1378,201,4388654,15899472,5408925,run-root-172768,true,false,true,true,1,0,2,1,0,0,0,idempotency-replay
3401,measured-agent-decision,1785821902097638,1785821902098212,574,201,2889412,15441270,3690012,run-root-172243,false,false,true,true,1,0,2,0,0,0,0,
3402,measured-agent-decision,1785821902099794,1785821902100414,620,201,3895696,15703664,4807307,run-root-172587,false,false,true,true,1,0,2,0,0,0,0,
3403,measured-agent-decision,1785821902101949,1785821902103935,1986,201,2828337,15416423,3702545,run-root-172225,false,false,true,true,2,1,2,0,0,0,0,
3404,measured-agent-decision,1785821902104104,1785821902105390,1286,201,2893085,15438363,3702676,run-root-172246,false,false,true,true,1,0,2,0,0,0,0,
3405,measured-agent-decision,1785821902106259,1785821902107678,1419,201,3908346,16068548,4845140,run-root-172593,false,false,true,true,1,0,2,1,0,0,0,
3406,measured-agent-decision,1785821902108414,1785821902109812,1398,201,5075945,16146262,6260295,run-root-173017,false,false,true,true,1,0,2,1,0,0,0,
3407,measured-agent-decision,1785821902110570,1785821902111572,1002,201,4027151,15722714,6698402,run-root-172649,false,false,true,true,2,1,2,0,0,0,0,
3408,measured-agent-decision,1785821902112725,1785821902113233,508,201,2881094,15696428,3704719,run-root-172249,false,false,true,true,1,0,2,0,0,0,0,
3409,measured-agent-decision,1785821902114880,1785821902115277,397,201,5138711,16030832,6329183,run-root-173038,false,false,true,true,1,0,2,1,1,1,1,
3410,measured-agent-decision,1785821902117035,1785821902118548,1513,201,4394535,15885430,7195360,run-root-172775,false,false,true,true,2,1,2,0,0,0,0,
3411,measured-agent-decision,1785821902119190,1785821902120692,1502,201,2886488,15423061,3759354,run-root-172257,false,false,true,true,1,0,2,1,0,0,0,
