ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
99,measured-agent-decision,1785819075541205,1785819075543206,2001,201,94776,585100,129222,run-root-115506,false,false,true,true,1,0,2,0,0,0,0,
100,measured-agent-decision,1785819075545515,1785819075547158,1643,201,89404,574750,117874,run-root-115507,true,true,true,true,1,0,2,0,0,0,0,
101,measured-agent-decision,1785819075549825,1785819075550410,585,201,82979,565388,115565,run-root-115508,false,false,true,true,1,0,2,0,0,0,0,
102,measured-agent-decision,1785819075554136,1785819075554683,547,201,87695,583798,112738,run-root-115510,false,false,true,true,1,0,2,0,0,0,0,
103,measured-agent-decision,1785819075558446,1785819075559904,1458,201,71351,131030,102731,run-root-115509,false,false,true,true,1,0,2,0,0,0,0,
104,measured-agent-decision,1785819075562756,1785819075563486,730,201,101694,577871,123880,run-root-115512,false,false,true,true,1,0,2,0,0,0,0,
105,measured-agent-decision,1785819075567067,1785819075567356,289,201,84442,571450,112247,run-root-115511,false,false,true,true,1,0,2,0,0,0,0,
106,measured-agent-decision,1785819075571377,1785819075572279,902,201,92901,567669,166260,run-root-115513,false,false,true,true,1,0,2,1,0,0,0,
107,measured-agent-decision,1785819075575687,1785819075577197,1510,201,95228,585547,159304,run-root-115515,false,false,true,true,1,0,2,1,0,0,0,
108,measured-agent-decision,1785819075579998,1785819075580757,759,201,93693,578630,156654,run-root-115514,false,false,true,true,1,0,2,1,0,0,0,
109,measured-agent-decision,1785819075584308,1785819075585335,1027,201,82761,561580,126172,run-root-115516,false,false,true,true,1,0,2,1,0,0,0,
110,measured-agent-decision,1785819075588618,1785819075589705,1087,201,94510,578956,157913,run-root-115519,false,false,true,true,1,0,2,1,0,0,0,
111,measured-agent-decision,1785819075592929,1785819075593649,720,201,87591,571080,144891,run-root-115517,false,false,true,true,1,0,2,1,0,0,0,
112,measured-agent-decision,1785819075597239,1785819075598691,1452,201,73714,559875,112125,run-root-115520,false,false,true,true,1,0,2,1,0,0,0,
113,measured-agent-decision,1785819075601549,1785819075602346,797,201,73313,563494,126047,run-root-115518,false,false,true,true,1,0,2,1,0,0,0,
114,measured-agent-decision,1785819075605860,1785819075606845,985,201,83597,573019,152211,run-root-115521,false,false,true,true,1,0,2,1,0,0,0,
115,measured-agent-decision,1785819075610170,1785819075610430,260,201,75210,570352,130242,run-root-115522,false,false,true,true,1,0,2,1,0,0,0,
116,measured-agent-decision,1785819075614481,1785819075615482,1001,201,82392,577880,154980,run-root-115524,false,false,true,true,1,0,2,1,0,0,0,
